frac_comun,radio_comu,mza_comuna,clado,hn,hp,hd,sgm_mza,rank,segmento
1,9,60,3,4673,1,,1,19,2
1,9,60,3,4673,1,,1,19,2
1,9,60,3,4673,1,,1,19,2
1,9,60,3,4673,1,,1,19,2
1,9,60,3,4685,2,2,1,23,2
1,9,60,3,4685,2,3,1,23,2
1,9,60,3,4685,1,1,1,25,2
1,9,60,4,3488,5,,1,26,2
1,9,60,4,3488,3,4,1,27,2
1,9,60,4,3488,2,2,1,28,2
1,9,60,4,3488,2,3,1,28,2
1,9,60,4,3488,1,1,1,30,2
1,9,60,4,3470,1,8,1,31,2
1,9,60,4,3470,1,9,1,31,2
1,9,60,4,3470,1,10,1,31,2
1,9,60,4,3470,1,11,1,31,2
1,9,60,4,3470,1,12,1,31,2
1,9,60,4,3470,1,13,1,31,2
1,9,60,4,3448,1,2,1,37,2
1,9,60,4,3448,1,3,1,37,2
1,9,60,4,3430,1,,2,39,3
1,9,60,4,3426,2,,2,40,3
1,9,60,4,3426,1,,2,41,3
1,9,60,4,3416,1,,2,42,3
1,9,61,1,4686,2,,1,1,4
1,9,61,1,4686,2,,1,1,4
1,9,61,1,4686,1,,1,3,4
1,9,61,1,4686,1,,1,3,4
1,9,61,1,4686,1,,1,3,4
1,9,61,1,4686,1,,1,3,4
1,9,61,1,4686,1,,1,3,4
1,9,61,1,4612,1,1,1,8,4
1,9,61,1,4612,1,2,1,8,4
1,9,61,3,6841,3,9,1,10,4
1,9,61,3,6841,3,10,1,10,4
1,9,61,3,6841,2,6,1,12,4
1,9,61,3,6841,2,7,1,12,4
1,9,61,3,6841,2,8,1,12,4
1,9,61,3,6841,1,3,1,15,4
1,9,61,3,6841,1,4,1,15,4
1,9,61,3,6841,1,5,1,15,4
1,9,61,3,6867,1,,1,18,4
1,9,61,3,6867,1,,1,18,4
1,9,61,3,6885,2,,1,20,4
1,9,61,3,6885,2,,1,20,4
1,9,61,3,6885,2,,1,20,4
1,9,61,3,6885,1,,1,23,4
1,9,61,3,6885,1,,1,23,4
1,9,61,3,6885,1,,1,23,4
1,9,61,3,6885,1,,1,23,4
1,9,61,3,6885,1,,1,23,4
1,9,61,3,6885,1,,1,23,4
1,9,61,3,6885,1,,1,23,4
1,9,69,1,4476,6,,1,1,5
1,9,69,1,4476,6,,1,1,5
1,9,69,1,4476,6,,1,1,5
1,9,69,1,4476,5,,1,4,5
1,9,69,1,4476,5,,1,4,5
1,9,69,1,4476,5,,1,4,5
1,9,69,1,4476,4,,1,7,5
1,9,69,1,4476,4,,1,7,5
1,9,69,1,4476,4,,1,7,5
1,9,69,1,4476,3,,1,10,5
1,9,69,1,4476,3,,1,10,5
1,9,69,1,4476,3,,1,10,5
1,9,69,1,4476,2,,1,13,5
1,9,69,1,4476,2,,1,13,5
1,9,69,1,4476,2,,1,13,5
1,9,69,1,4476,1,,1,16,5
1,9,69,1,4476,1,,1,16,5
1,9,69,1,4476,1,,1,16,5
1,9,69,1,4436,1,,1,19,5
1,9,69,1,4420,7,15,1,20,5
1,9,69,1,4420,7,16,1,20,5
1,9,69,1,4420,6,13,1,22,5
1,9,69,1,4420,6,14,1,22,5
1,9,69,1,4420,5,11,1,24,5
1,9,69,1,4420,5,12,1,24,5
1,9,69,1,4420,4,9,1,26,5
1,9,69,1,4420,4,10,1,26,5
1,9,69,1,4420,3,7,1,28,5
1,9,69,1,4420,3,8,1,28,5
1,9,69,1,4420,2,5,1,30,5
1,9,69,1,4420,2,6,1,30,5
1,9,69,1,4420,1,3,1,32,5
1,9,69,1,4420,1,4,1,32,5
1,9,69,2,3423,2,3,1,34,5
1,9,69,2,3423,2,4,1,34,5
1,9,69,2,3423,1,1,2,36,6
1,9,69,2,3423,1,2,2,36,6
1,9,69,4,3476,1,,2,38,6
1,9,69,4,3428,3,10,2,39,6
1,9,69,4,3428,2,7,2,40,6
1,9,69,4,3428,2,8,2,40,6
1,9,69,4,3428,2,9,2,40,6
1,9,69,4,3428,1,4,2,43,6
1,9,69,4,3428,1,5,2,43,6
1,9,70,1,4566,4,,1,1,7
1,9,70,1,4566,3,,1,2,7
1,9,70,1,4566,2,,1,3,7
1,9,70,1,4566,1,,1,4,7
1,9,70,1,4514,1,,1,5,7
1,9,70,2,3435,2,2,1,6,7
1,9,70,2,3435,1,1,1,7,7
1,9,70,5,3456,1,1,1,8,7
1,9,70,5,3446,7,,1,9,7
1,9,70,5,3446,7,,1,9,7
1,9,71,1,4550,9,,1,1,8
1,9,71,1,4550,8,,1,2,8
1,9,71,1,4550,8,,1,2,8
1,9,71,1,4550,8,,1,2,8
1,9,71,1,4550,7,,1,5,8
1,9,71,1,4550,7,,1,5,8
1,9,71,1,4550,7,,1,5,8
1,9,71,1,4550,6,,1,8,8
1,9,71,1,4550,6,,1,8,8
1,9,71,1,4550,6,,1,8,8
1,9,71,1,4550,6,,1,8,8
1,9,71,1,4550,5,,1,12,8
1,9,71,1,4550,5,,1,12,8
1,9,71,1,4550,5,,1,12,8
1,9,71,1,4550,5,,1,12,8
1,9,71,1,4550,4,,1,16,8
1,9,71,1,4550,4,,1,16,8
1,9,71,1,4550,4,,1,16,8
1,9,71,1,4550,4,,1,16,8
1,9,71,1,4550,3,,1,20,8
1,9,71,1,4550,3,,1,20,8
1,9,71,1,4550,3,,1,20,8
1,9,71,1,4550,3,,1,20,8
1,9,71,1,4550,2,,1,24,8
1,9,71,1,4550,2,,1,24,8
1,9,71,1,4550,2,,1,24,8
1,9,71,1,4550,2,,1,24,8
1,9,71,1,4550,1,,1,28,8
1,9,71,1,4550,1,,1,28,8
1,9,71,1,4550,1,,1,28,8
1,9,71,1,4550,1,,1,28,8
1,9,71,2,3327,3,1,1,32,8
1,9,71,2,3327,3,2,1,32,8
1,9,71,2,3327,3,3,1,32,8
1,9,71,2,3327,3,4,1,32,8
1,9,71,2,3327,2,2,2,36,9
1,9,71,2,3327,2,3,2,36,9
1,9,71,2,3327,2,4,2,36,9
1,9,71,2,3327,1,1,2,39,9
1,9,71,2,3327,1,2,2,39,9
1,9,71,2,3327,1,3,2,39,9
1,9,71,2,3327,1,4,2,39,9
1,9,71,2,3357,2,,2,43,9
1,9,71,2,3357,1,,2,44,9
1,10,72,2,3337,1,,1,1,1
1,10,72,2,3375,2,7,1,2,1
1,10,72,2,3375,1,4,1,3,1
1,10,72,2,3375,1,5,1,3,1
1,10,72,2,3375,1,6,1,3,1
1,10,72,2,3385,1,,1,6,1
1,10,72,2,3385,1,,1,6,1
1,10,72,2,3385,1,,1,6,1
1,10,72,2,3385,1,,1,6,1
1,10,72,2,3389,1,1,1,10,1
1,10,72,3,4429,1,3,1,11,1
1,10,72,3,4465,1,2,1,12,1
1,10,72,4,3330,1,,1,13,1
1,10,73,1,4360,2,9,1,1,2
1,10,73,1,4360,2,10,1,1,2
1,10,73,1,4360,2,11,1,1,2
1,10,73,1,4360,2,12,1,1,2
1,10,73,1,4360,3,13,1,5,2
1,10,73,1,4360,3,14,1,5,2
1,10,73,1,4360,3,15,1,5,2
1,10,73,1,4360,3,16,1,5,2
1,10,73,1,4360,1,5,1,9,2
1,10,73,1,4360,1,6,1,9,2
1,10,73,1,4360,1,7,1,9,2
1,10,73,1,4360,1,8,1,9,2
1,10,73,1,4310,1,,1,13,2
1,10,73,2,3343,1,2,1,14,2
1,10,73,2,3353,1,,1,15,2
1,10,73,3,4383,4,,1,16,2
1,10,73,3,4383,4,,1,16,2
1,10,73,3,4383,2,,1,18,2
1,10,73,3,4383,2,,1,18,2
1,10,73,3,4383,9,,1,20,2
1,10,73,3,4383,8,,1,21,2
1,10,73,3,4383,7,,1,22,2
1,10,73,3,4383,6,,1,23,2
1,10,73,3,4383,6,,1,23,2
1,10,73,3,4383,5,,1,25,2
1,10,73,3,4383,5,,1,25,2
1,10,73,3,4383,3,,1,27,2
1,10,73,3,4383,3,,1,27,2
1,10,73,3,4383,1,,1,29,2
1,10,73,3,4383,1,,1,29,2
1,10,73,4,3386,1,,1,31,2
1,10,73,4,3386,1,,1,31,2
1,10,73,4,3386,3,,1,33,2
1,10,73,4,3386,3,,1,33,2
1,10,73,4,3386,2,,1,35,2
1,10,73,4,3386,2,,1,35,2
1,10,73,4,3384,1,,1,37,2
1,10,73,4,3370,1,,1,38,2
1,10,73,4,3340,3,13,1,39,2
1,10,73,4,3340,3,14,1,39,2
1,10,73,4,3340,3,15,1,39,2
1,10,73,4,3340,2,9,1,42,2
1,10,73,4,3340,2,10,1,42,2
1,10,73,4,3340,2,11,1,42,2
1,10,73,4,3340,2,12,1,42,2
1,10,73,4,3340,1,5,2,46,3
1,10,73,4,3340,1,6,2,46,3
1,10,73,4,3340,1,7,2,46,3
1,10,73,4,3340,1,8,2,46,3
1,10,73,4,3336,3,13,2,50,3
1,10,73,4,3336,3,14,2,50,3
1,10,73,4,3336,3,15,2,50,3
1,10,73,4,3336,2,9,2,53,3
1,10,73,4,3336,2,10,2,53,3
1,10,73,4,3336,2,11,2,53,3
1,10,73,4,3336,2,12,2,53,3
1,10,73,4,3336,1,4,2,57,3
1,10,73,4,3336,1,5,2,57,3
1,10,73,4,3336,1,6,2,57,3
1,10,73,4,3336,1,7,2,57,3
1,10,73,4,3336,1,8,2,57,3
1,10,73,4,3332,3,9,2,62,3
1,10,73,4,3332,3,10,2,62,3
1,10,73,4,3332,3,11,2,62,3
1,10,73,4,3332,3,12,2,62,3
1,10,73,4,3332,2,5,2,66,3
1,10,73,4,3332,2,6,2,66,3
1,10,73,4,3332,2,7,2,66,3
1,10,73,4,3332,2,8,2,66,3
1,10,73,4,3332,1,2,2,70,3
1,10,73,4,3332,1,3,2,70,3
1,10,73,4,3332,1,4,2,70,3
1,10,74,3,3418,2,9,1,1,4
1,10,74,3,3418,2,10,1,1,4
1,10,74,3,3418,2,11,1,1,4
1,10,74,3,3418,2,12,1,1,4
1,10,74,3,3418,1,5,1,5,4
1,10,74,3,3418,1,6,1,5,4
1,10,74,3,3418,1,7,1,5,4
1,10,74,3,3418,1,8,1,5,4
1,10,84,1,4228,5,,1,1,5
1,10,84,1,4228,5,,1,1,5
1,10,84,1,4228,5,,1,1,5
1,10,84,1,4228,5,,1,1,5
1,10,84,1,4228,4,,1,5,5
1,10,84,1,4228,4,,1,5,5
1,10,84,1,4228,4,,1,5,5
1,10,84,1,4228,4,,1,5,5
1,10,84,1,4228,3,,1,9,5
1,10,84,1,4228,3,,1,9,5
1,10,84,1,4228,3,,1,9,5
1,10,84,1,4228,3,,1,9,5
1,10,84,1,4228,2,,1,13,5
1,10,84,1,4228,2,,1,13,5
1,10,84,1,4228,2,,1,13,5
1,10,84,1,4228,2,,1,13,5
1,10,84,1,4228,1,,1,17,5
1,10,84,1,4228,1,,1,17,5
1,10,84,1,4228,1,,1,17,5
1,10,84,1,4228,1,,1,17,5
1,10,84,2,3395,6,6,1,21,5
1,10,84,2,3395,5,5,1,22,5
1,10,84,2,3395,4,4,1,23,5
1,10,84,2,3395,3,3,1,24,5
1,10,84,2,3395,2,2,1,25,5
1,10,84,2,3395,1,1,1,26,5
1,10,84,3,6465,9,27,1,27,5
1,10,84,3,6465,8,24,1,28,5
1,10,84,3,6465,8,25,1,28,5
1,10,84,3,6465,8,26,1,28,5
1,10,84,3,6465,7,21,1,31,5
1,10,84,3,6465,7,23,1,31,5
1,10,84,3,6465,6,18,1,33,5
1,10,84,3,6465,6,19,1,33,5
1,10,84,3,6465,6,20,1,33,5
1,10,84,3,6465,5,15,2,36,6
1,10,84,3,6465,5,16,2,36,6
1,10,84,3,6465,5,17,2,36,6
1,10,84,3,6465,4,12,2,39,6
1,10,84,3,6465,4,13,2,39,6
1,10,84,3,6465,4,14,2,39,6
1,10,84,3,6465,3,9,2,42,6
1,10,84,3,6465,3,10,2,42,6
1,10,84,3,6465,3,11,2,42,6
1,10,84,3,6465,2,6,2,45,6
1,10,84,3,6465,2,7,2,45,6
1,10,84,3,6465,2,8,2,45,6
1,10,84,3,6465,1,3,2,48,6
1,10,84,3,6465,1,4,2,48,6
1,10,84,3,6465,1,5,2,48,6
1,10,84,3,6471,7,,2,51,6
1,10,84,3,6471,6,,2,52,6
1,10,84,3,6471,6,,2,52,6
1,10,84,3,6471,6,,2,52,6
1,10,84,3,6471,6,,2,52,6
1,10,84,3,6471,5,,2,56,6
1,10,84,3,6471,5,,2,56,6
1,10,84,3,6471,5,,2,56,6
1,10,84,3,6471,5,,2,56,6
1,10,84,3,6471,4,,2,60,6
1,10,84,3,6471,4,,2,60,6
1,10,84,3,6471,4,,2,60,6
1,10,84,3,6471,4,,2,60,6
1,10,84,3,6471,3,,2,64,6
1,10,84,3,6471,3,,2,64,6
1,10,84,3,6471,3,,2,64,6
1,10,84,3,6471,3,,2,64,6
1,10,84,3,6471,2,,2,68,6
1,10,84,3,6471,2,,2,68,6
1,10,84,3,6471,2,,2,68,6
1,10,84,3,6471,2,,2,68,6
1,10,84,3,6471,1,,3,72,7
1,10,84,3,6471,1,,3,72,7
1,10,84,3,6471,1,,3,72,7
1,10,84,3,6471,1,,3,72,7
1,10,85,1,4172,8,,1,1,8
1,10,85,1,4172,8,,1,1,8
1,10,85,1,4172,8,,1,1,8
1,10,85,1,4172,7,,1,4,8
1,10,85,1,4172,7,,1,4,8
1,10,85,1,4172,7,,1,4,8
1,10,85,1,4172,6,,1,7,8
1,10,85,1,4172,6,,1,7,8
1,10,85,1,4172,6,,1,7,8
1,10,85,1,4172,5,,1,10,8
1,10,85,1,4172,5,,1,10,8
1,10,85,1,4172,5,,1,10,8
1,10,85,1,4172,4,,1,13,8
1,10,85,1,4172,4,,1,13,8
1,10,85,1,4172,3,,1,15,8
1,10,85,1,4172,3,,1,15,8
1,10,85,1,4172,3,,1,15,8
1,10,85,1,4172,2,,1,18,8
1,10,85,1,4172,2,,1,18,8
1,10,85,1,4172,2,,1,18,8
1,10,85,1,4172,1,,1,21,8
1,10,85,1,4172,1,,1,21,8
1,10,85,1,4172,1,,1,21,8
1,10,85,1,4146,3,10,1,24,8
1,10,85,1,4146,3,11,1,24,8
1,10,85,1,4146,3,12,1,24,8
1,10,85,1,4146,3,13,1,24,8
1,10,85,1,4146,2,7,1,28,8
1,10,85,1,4146,2,9,1,28,8
1,10,85,1,4146,1,4,1,30,8
1,10,85,1,4146,1,5,1,30,8
1,10,85,1,4146,1,6,1,30,8
1,10,85,2,3325,1,1,1,33,8
1,10,85,2,3325,1,2,1,33,8
1,10,85,4,3302,8,,1,35,8
1,10,85,4,3302,8,,1,35,8
1,10,85,4,3302,8,,1,35,8
1,10,85,4,3302,8,,1,35,8
1,10,85,4,3302,7,,2,39,9
1,10,85,4,3302,7,,2,39,9
1,10,85,4,3302,7,,2,39,9
1,10,85,4,3302,7,,2,39,9
1,10,85,4,3302,7,,2,39,9
1,10,85,4,3302,6,,2,44,9
1,10,85,4,3302,6,,2,44,9
1,10,85,4,3302,6,,2,44,9
1,10,85,4,3302,6,,2,44,9
1,10,85,4,3302,6,,2,44,9
1,10,85,4,3302,6,,2,44,9
1,10,85,4,3302,6,,2,44,9
1,10,85,4,3302,5,,2,51,9
1,10,85,4,3302,5,,2,51,9
1,10,85,4,3302,5,,2,51,9
1,10,85,4,3302,5,,2,51,9
1,10,85,4,3302,5,,2,51,9
1,10,85,4,3302,5,,2,51,9
1,10,85,4,3302,5,,2,51,9
1,10,85,4,3302,4,,2,58,9
1,10,85,4,3302,4,,2,58,9
1,10,85,4,3302,4,,2,58,9
1,10,85,4,3302,4,,2,58,9
1,10,85,4,3302,4,,2,58,9
1,10,85,4,3302,4,,2,58,9
1,10,85,4,3302,4,,2,58,9
1,10,85,4,3302,3,,2,65,9
1,10,85,4,3302,3,,2,65,9
1,10,85,4,3302,3,,2,65,9
1,10,85,4,3302,3,,2,65,9
1,10,85,4,3302,3,,2,65,9
1,10,85,4,3302,3,,2,65,9
1,10,85,4,3302,2,,2,71,9
1,10,85,4,3302,2,,2,71,9
1,10,85,4,3302,2,,2,71,9
1,10,85,4,3302,2,,2,71,9
1,10,85,4,3302,2,,2,71,9
1,10,85,4,3302,2,,2,71,9
1,10,85,4,3302,2,,2,71,9
1,10,85,4,3302,1,,3,78,10
1,10,85,4,3302,1,,3,78,10
1,10,85,4,3302,1,,3,78,10
1,10,85,4,3302,1,,3,78,10
1,10,85,4,3302,1,,3,78,10
1,10,85,4,3302,1,,3,78,10
1,10,85,4,3302,1,,3,78,10
1,11,80,3,3606,6,,1,1,1
1,11,80,3,3606,6,,1,1,1
1,11,80,3,3606,5,,1,3,1
1,11,80,3,3606,5,,1,3,1
1,11,80,3,3606,4,,1,5,1
1,11,80,3,3606,4,,1,5,1
1,11,80,3,3606,3,,1,7,1
1,11,80,3,3606,3,,1,7,1
1,11,80,3,3606,2,,1,9,1
1,11,80,3,3606,2,,1,9,1
1,11,80,3,3606,1,,1,11,1
1,11,80,3,3606,1,,1,11,1
1,11,81,1,4250,0,1,1,1,2
1,11,81,1,4250,0,2,1,1,2
1,11,81,1,4232,1,4,1,3,2
1,11,81,1,4232,0,1,1,4,2
1,11,81,1,4232,0,2,1,4,2
1,11,81,1,4232,0,3,1,4,2
1,11,81,2,3541,0,1,1,7,2
1,11,81,2,3541,0,2,1,7,2
1,11,81,2,3573,6,,1,9,2
1,11,81,2,3573,5,,1,10,2
1,11,81,2,3573,5,,1,10,2
1,11,81,2,3573,4,,1,12,2
1,11,81,2,3573,4,,1,12,2
1,11,81,2,3573,3,,1,14,2
1,11,81,2,3573,3,,1,14,2
1,11,81,2,3573,2,,1,16,2
1,11,81,2,3573,2,,1,16,2
1,11,81,2,3573,1,,1,18,2
1,11,81,2,3573,1,,1,18,2
1,11,81,3,4289,8,,1,20,2
1,11,81,3,4289,7,,1,21,2
1,11,81,3,4289,7,,1,21,2
1,11,81,3,4289,6,,1,23,2
1,11,81,3,4289,6,,1,23,2
1,11,81,3,4289,6,,1,23,2
1,11,81,3,4289,5,,1,26,2
1,11,81,3,4289,5,,1,26,2
1,11,81,3,4289,5,,1,26,2
1,11,81,3,4289,4,,1,29,2
1,11,81,3,4289,4,,1,29,2
1,11,81,3,4289,4,,1,29,2
1,11,81,3,4289,3,,1,32,2
1,11,81,3,4289,3,,1,32,2
1,11,81,3,4289,3,,1,32,2
1,11,81,3,4289,2,,1,35,2
1,11,81,3,4289,2,,1,35,2
1,11,81,3,4289,2,,1,35,2
1,11,81,3,4289,1,,1,38,2
1,11,81,3,4289,1,,1,38,2
1,11,81,3,4289,1,,1,38,2
1,11,81,3,4289,0,,1,41,2
1,11,81,3,4289,0,,1,41,2
1,11,81,3,4299,0,,1,43,2
1,11,81,4,3588,1,,2,44,3
1,11,81,4,3588,1,,2,44,3
1,11,81,4,3588,0,,2,46,3
1,11,81,4,3588,0,,2,46,3
1,11,81,4,3540,8,,2,48,3
1,11,81,4,3540,8,,2,48,3
1,11,81,4,3540,8,,2,48,3
1,11,81,4,3540,8,,2,48,3
1,11,81,4,3540,8,,2,48,3
1,11,81,4,3540,8,,2,48,3
1,11,81,4,3540,7,,2,54,3
1,11,81,4,3540,7,,2,54,3
1,11,81,4,3540,7,,2,54,3
1,11,81,4,3540,7,,2,54,3
1,11,81,4,3540,7,,2,54,3
1,11,81,4,3540,7,,2,54,3
1,11,81,4,3540,6,,2,60,3
1,11,81,4,3540,6,,2,60,3
1,11,81,4,3540,6,,2,60,3
1,11,81,4,3540,6,,2,60,3
1,11,81,4,3540,6,,2,60,3
1,11,81,4,3540,6,,2,60,3
1,11,81,4,3540,5,,2,66,3
1,11,81,4,3540,5,,2,66,3
1,11,81,4,3540,5,,2,66,3
1,11,81,4,3540,5,,2,66,3
1,11,81,4,3540,5,,2,66,3
1,11,81,4,3540,5,,2,66,3
1,11,81,4,3540,4,,2,72,3
1,11,81,4,3540,4,,2,72,3
1,11,81,4,3540,4,,2,72,3
1,11,81,4,3540,4,,2,72,3
1,11,81,4,3540,4,,2,72,3
1,11,81,4,3540,4,,2,72,3
1,11,81,4,3540,3,,2,78,3
1,11,81,4,3540,3,,2,78,3
1,11,81,4,3540,3,,2,78,3
1,11,81,4,3540,3,,2,78,3
1,11,81,4,3540,3,,2,78,3
1,11,81,4,3540,3,,2,78,3
1,11,81,4,3540,2,,2,84,3
1,11,81,4,3540,2,,2,84,3
1,11,81,4,3540,2,,2,84,3
1,11,81,4,3540,2,,2,84,3
1,11,81,4,3540,2,,2,84,3
1,11,81,4,3540,2,,2,84,3
1,11,81,4,3540,1,,3,90,4
1,11,81,4,3540,1,,3,90,4
1,11,81,4,3540,1,,3,90,4
1,11,81,4,3540,1,,3,90,4
1,11,81,4,3540,1,,3,90,4
1,11,81,4,3540,1,,3,90,4
1,11,81,4,3540,0,,3,96,4
1,11,81,4,3540,0,,3,96,4
1,11,81,4,3540,0,,3,96,4
1,11,81,4,3540,0,,3,96,4
1,11,81,4,3538,0,,3,100,4
1,11,82,2,4248,5,20,1,1,5
1,11,82,2,4248,5,21,1,1,5
1,11,82,2,4248,5,22,1,1,5
1,11,82,2,4248,5,23,1,1,5
1,11,82,2,4248,4,16,1,5,5
1,11,82,2,4248,4,17,1,5,5
1,11,82,2,4248,4,18,1,5,5
1,11,82,2,4248,4,19,1,5,5
1,11,82,2,4248,3,12,1,9,5
1,11,82,2,4248,3,13,1,9,5
1,11,82,2,4248,3,14,1,9,5
1,11,82,2,4248,3,15,1,9,5
1,11,82,2,4248,2,8,1,13,5
1,11,82,2,4248,2,9,1,13,5
1,11,82,2,4248,2,10,1,13,5
1,11,82,2,4248,2,11,1,13,5
1,11,82,2,4248,1,4,1,17,5
1,11,82,2,4248,1,5,1,17,5
1,11,82,2,4248,1,6,1,17,5
1,11,82,2,4248,1,7,1,17,5
1,11,82,3,3471,1,4,1,21,5
1,11,82,3,3471,1,5,1,21,5
1,11,82,3,3471,1,6,1,21,5
1,11,82,3,3483,3,13,1,24,5
1,11,82,3,3483,3,14,1,24,5
1,11,82,3,3483,3,15,1,24,5
1,11,82,3,3483,3,16,1,24,5
1,11,82,3,3483,3,17,1,24,5
1,11,82,3,3483,2,9,1,29,5
1,11,82,3,3483,2,10,1,29,5
1,11,82,3,3483,2,11,1,29,5
1,11,82,3,3483,2,12,1,29,5
1,11,82,3,3483,1,5,1,33,5
1,11,82,3,3483,1,6,1,33,5
1,11,82,3,3483,1,7,1,33,5
1,11,82,3,3483,1,8,1,33,5
1,11,82,3,3485,3,,2,37,6
1,11,82,3,3485,3,,2,37,6
1,11,82,3,3485,2,,2,39,6
1,11,82,3,3485,2,,2,39,6
1,11,82,3,3485,2,,2,39,6
1,11,82,3,3485,2,,2,39,6
1,11,82,3,3485,1,,2,43,6
1,11,82,3,3485,1,,2,43,6
1,11,82,3,3485,1,,2,43,6
1,11,82,3,3485,1,,2,43,6
1,11,82,4,4255,4,,2,47,6
1,11,82,4,4255,4,,2,47,6
1,11,82,4,4255,4,,2,47,6
1,11,82,4,4255,4,,2,47,6
1,11,82,4,4255,6,,2,51,6
1,11,82,4,4255,5,,2,52,6
1,11,82,4,4255,5,,2,52,6
1,11,82,4,4255,5,,2,52,6
1,11,82,4,4255,5,,2,52,6
1,11,82,4,4255,3,,2,56,6
1,11,82,4,4255,3,,2,56,6
1,11,82,4,4255,3,,2,56,6
1,11,82,4,4255,3,,2,56,6
1,11,82,4,4255,2,,2,60,6
1,11,82,4,4255,2,,2,60,6
1,11,82,4,4255,2,,2,60,6
1,11,82,4,4255,2,,2,60,6
1,11,82,5,3422,3,13,2,64,6
1,11,82,5,3422,3,14,2,64,6
1,11,82,5,3422,3,15,2,64,6
1,11,82,5,3422,2,9,2,67,6
1,11,82,5,3422,2,10,2,67,6
1,11,82,5,3422,2,11,2,67,6
1,11,82,5,3422,2,12,2,67,6
1,11,82,5,3422,1,5,3,71,7
1,11,82,5,3422,1,6,3,71,7
1,11,82,5,3422,1,7,3,71,7
1,11,82,5,3422,1,8,3,71,7
1,11,82,5,3416,1,,3,75,7
1,11,82,5,3416,1,,3,75,7
1,11,82,5,3416,3,,3,77,7
1,11,82,5,3416,3,,3,77,7
1,11,82,5,3416,3,,3,77,7
1,11,82,5,3416,3,,3,77,7
1,11,82,5,3416,2,,3,81,7
1,11,82,5,3416,2,,3,81,7
1,11,86,2,6267,1,,1,1,8
1,11,89,1,6380,6,13,1,1,9
1,11,89,1,6380,6,14,1,1,9
1,11,89,1,6380,6,15,1,1,9
1,11,89,1,6380,5,11,1,4,9
1,11,89,1,6380,5,12,1,4,9
1,11,89,1,6380,4,9,1,6,9
1,11,89,1,6380,4,10,1,6,9
1,11,89,1,6380,3,7,1,8,9
1,11,89,1,6380,3,8,1,8,9
1,11,89,1,6380,2,5,1,10,9
1,11,89,1,6380,2,6,1,10,9
1,11,89,1,6380,1,3,1,12,9
1,11,89,1,6380,1,4,1,12,9
1,11,89,1,6350,6,,1,14,9
1,11,89,1,6350,5,,1,15,9
1,11,89,1,6350,5,,1,15,9
1,11,89,1,6350,5,,1,15,9
1,11,89,1,6350,5,,1,15,9
1,11,89,1,6350,4,,1,19,9
1,11,89,1,6350,4,,1,19,9
1,11,89,1,6350,4,,1,19,9
1,11,89,1,6350,4,,1,19,9
1,11,89,1,6350,3,,1,23,9
1,11,89,1,6350,3,,1,23,9
1,11,89,1,6350,3,,1,23,9
1,11,89,1,6350,3,,1,23,9
1,11,89,1,6350,2,,1,27,9
1,11,89,1,6350,2,,1,27,9
1,11,89,1,6350,2,,1,27,9
1,11,89,1,6350,2,,1,27,9
1,11,89,1,6350,1,,1,31,9
1,11,89,1,6350,1,,1,31,9
1,11,89,1,6350,1,,1,31,9
1,11,89,1,6350,1,,1,31,9
1,11,89,2,3351,14,32,2,35,10
1,11,89,2,3351,14,33,2,35,10
1,11,89,2,3351,13,30,2,37,10
1,11,89,2,3351,13,31,2,37,10
1,11,89,2,3351,12,28,2,39,10
1,11,89,2,3351,12,29,2,39,10
1,11,89,2,3351,11,26,2,41,10
1,11,89,2,3351,11,27,2,41,10
1,11,89,2,3351,10,24,2,43,10
1,11,89,2,3351,10,25,2,43,10
1,11,89,2,3351,9,22,2,45,10
1,11,89,2,3351,9,23,2,45,10
1,11,89,2,3351,8,20,2,47,10
1,11,89,2,3351,8,21,2,47,10
1,11,89,2,3351,7,18,2,49,10
1,11,89,2,3351,7,19,2,49,10
1,11,89,2,3351,6,16,2,51,10
1,11,89,2,3351,6,17,2,51,10
1,11,89,2,3351,5,14,2,53,10
1,11,89,2,3351,5,15,2,53,10
1,11,89,2,3351,4,12,2,55,10
1,11,89,2,3351,4,13,2,55,10
1,11,89,2,3351,3,10,2,57,10
1,11,89,2,3351,3,11,2,57,10
1,11,89,2,3351,2,8,2,59,10
1,11,89,2,3351,2,9,2,59,10
1,11,89,2,3351,1,6,2,61,10
1,11,89,2,3351,1,7,2,61,10
1,11,89,2,3383,1,3,2,63,10
1,11,89,2,3383,1,4,2,63,10
1,11,89,2,3395,5,18,2,65,10
1,11,89,2,3395,5,19,2,65,10
1,11,89,2,3395,5,20,2,65,10
1,11,89,2,3395,4,15,3,68,11
1,11,89,2,3395,4,16,3,68,11
1,11,89,2,3395,4,17,3,68,11
1,11,89,2,3395,3,12,3,71,11
1,11,89,2,3395,3,13,3,71,11
1,11,89,2,3395,3,14,3,71,11
1,11,89,2,3395,2,9,3,74,11
1,11,89,2,3395,2,10,3,74,11
1,11,89,2,3395,2,11,3,74,11
1,11,89,2,3395,1,6,3,77,11
1,11,89,2,3395,1,7,3,77,11
1,11,89,2,3395,1,8,3,77,11
1,11,89,4,4125,3,7,3,80,11
1,11,89,4,4125,2,5,3,81,11
1,11,89,4,4125,2,6,3,81,11
1,11,89,4,4125,1,3,3,83,11
1,11,89,4,4125,1,4,3,83,11
1,11,90,1,4186,2,,1,1,12
